"The Physics of Christianity";"Frank J. Tipler";"Demonstra que o estado mais avançado da Física hoje, repete tudo que estava escrito no Gênesis. Por causa disso o salário do autor na universidade foi diminuído.";"";"";"";""
"Abécédaire de la bêtise ambiante";"Alain Soral";"Direita francesa.";"";"";"";""
"La Grande Déculturation";"Renaud Camus";"Direita francesa.";"";"";"";""
"La fin de l’autorité";"Alain Renaut";"Direita francesa.";"";"";"";""
"Christian Slaves, Muslim Masters: White Slavery in the Mediterranean, the Barbary Coast and Italy, 1500-1800";"Robert C. Davis";"Escravidão branca.";"";"";"";""
"Islam’s Black Slaves: The Other Black Diaspora";"Ronald Segal";"Escravidão branca.";"";"";"";""
"L’esclavage en terre d’islam";"Malek Chebel";"Escravidão branca.";"";"";"";""
"Afrique : l’histoire à l’endroit";"Bernard Lugan";"Escravidão branca.";"";"";"";""
"Quand les Noirs avaient des esclaves blancs";"Serge Bilé";"Escravidão branca. Autor africano.";"";"";"";""
"Les Négriers de l’Islam";"Jacques Heers";"Escravidão branca.";"";"";"";""
"Histoire de l’Afrique";"Bernard Lugan";"Escravidão branca. Provavelmente o maior conhecedor do assunto no mundo.";"";"";"";""
"Pour en finir avec la repentance coloniale";"Daniel Lefeuvre";"Escravidão branca.";"";"";"";""
"L’Esprit de sérail, mythes et pratiques sexuelles au Maghreb";"Malek Chebel";"Escravidão branca.";"";"";"";""
"La Conscience de soi";"Louis Lavelle";"Essa característica muito peculiar do eu-humano que se inventa, se constitui e que se descobre ao mesmo tempo foi maravilhosamente descrita nesta esta obra.";"";"";"";""
"Trust in Numbers";"Theodore M. Porter";"Mostra como o aporte das ciências matemáticas, da tecnologia e das ciências sociais simplificou o trabalho dos governos e dando-lhes instrumentos de controle formidáveis.";"";"";"";""
"Trust in Numbers";"Theodore M. Porter";"Mostra como foi a origem da crença na confiabilidade dos cálculos. e na confiabilidade dos experimentos científicos.";"";"";"";""
"Trust in Numbers";"Theodore M. Porter";"mostrava que a confiança científica usual na uniformidade das medições como critério de objetividade – um dos pilares da ciência moderna – era em grande parte uma ilusão criada pelos fabricantes dos aparelhos de medição e pelos técnicos encarregados de manejá-los.";"";"";"";""
"End of the Present World and the Mysteries of the Future Life";"Fr. Charles Arminjon";"É o livro em que Santa Teresinha do Menino Jesus disse que decidiu a vida dela.";"";"";"";""
"Escritores em Ação";"Malcolm Cowley";"As famosas entrevistas de grandes escritores à "Paris Review".";"";"";"";""
"Exercices de style";"Raymond Queneau";"O autor escreve o mesmo conto em 99 estilos diferentes.";"";"";"";""
"The Experience of Literature: A Reader with Commentaries";"Lionel Trilling";"É impressionante ver como o autor entendeu a literatura e como ela é viva para ele. Serve como exemplo de leitura de romances.";"";"";"";""
"The Experience of Literature: A Reader with Commentaries";"Lionel Trilling";"Autor pega vários clássicos e dá uma explicação preliminar. É uma verdadeira maravilha.";"";"";"";""
"Ponerologia: Psicopatas no Poder";"Andrew Lobaczewski";"Grande obra sobre a psicopatia.";"";"";"";""
"O Olho do Coração";"Frithjof Schuon";"Sobre a teoria do autoconhecimento baseado em práticas ascéticas de recolhimento meditativo profundo.";"";"";"";""
"Psychopathy: Theory and Research";"Robert D. Hare";"Sobre a psicopatia. O sentimento moral frequentemente falha.";"";"";"";""
"The State Within a State: The KGB and Its Hold on Russia-Past, Present, and Future";"Yevgenia Albats";"Um dos melhores livros sobre a KGB. mostra que toda a perestroika foi calculada pela KGB para aumentar seu poder.";"";"";"";""
"Le zodiaque";"Marcelle Senard";"Sobre simbolismo astrológico. talvez o melhor livro sobre o assunto.";"";"";"";""
"Secret Teachings of All Ages";"Manly P. Hall";"É uma riqueza de símbolos astrológicos.";"";"";"";""
"Muita Retórica Pouca Literatura";"Rodrigo Gurgel";"Um crítico literário à moda antiga. Neste livro ele empreende o esforço de passar em uma peneira toda a literatura brasileira do século XIX.";"";"";"";""
"Dicionário de Símbolos";"Alain GheerbrantJean Chevalier";"Ainda muito utilizado. É possível utilizá-lo para captar os simbolismos naturais.";"";"";"";""
"O Concílio Vaticano II. Uma História Nunca Escrita";"Roberto de Mattei";"Livro absolutamente notável. é, sobretudo, uma história cultural do concíclio, sendo o livro mais atualizado. Este livro é um sintoma de como as idéias modernistas não são combatidas internamente pela Igreja.";"";"";"";""
"Blink: The Power of Thinking Without Thinking";"Malcolm Gladwell";"Sobre o pensamento "não-verbal".";"";"";"";""
"What is Philosophy?";"Dietrich von Hildebrand";"Uma introdução para a filosofia como orientação da vida.";"";"";"";""
"Natural Symbols: Exploration in Cosmology";"Mary Douglas";"Sobre o simbolismo corporal.";"";"";"";""
"Convívio";"Dante Alighieri";"Sobre o que é o ensino das artes liberais: deve começar pela gramática, que é a construção material da linguagem. passando depois pela retória, que dá conhecimento dos modos de uso atuais da linguagem como instrumento de persuasão, portanto, dará o senso do valor das palavras e expressões. e, por fim, a dialética e a lógica, que darão o senso da coerência do discurso.";"";"";"";""
"The Foundations of Newton’s Alchemy";"B. J. T. Dobbs";"Sobre a verdadeira biografia de Newton.";"";"";"";""
"The Janus Faces of Genius: The role of Alchemy in Newton’s thought";"B. J. T. Dobbs";"Sobre a verdadeira biografia de Newton.";"";"";"";""
"Isaac Newton: The Last Sorcerer";"Michael White";"Sobre a verdadeira biografia de Newton.";"";"";"";""
"From Paracelsus to Newton: Magic and the Making of Modern Science";"Charles Webster";"Sobre a verdadeira biografia de Newton.";"";"";"";""
"Isaac Newton’s Freemasonry: The Alchemy of Science and Mysticism";"Alain Bauer";"Sobre a verdadeira biografia de Newton. obra muito significativa. o autor virou mestre na maçonaria francesa e, nestra obra, faz uma resenha da participação de Newton na maçonaria.";"";"";"";""
"Bertrand Russell";"Ray Monk";"Excelente biografia.";"";"";"";""
"Qu’est-ce que la philosophie antique ?";"Pierre Hadot";"A filosofia antiga era, eminentemente, um ensino de um modo de existência que predispunha o indivíduo ao conhecimento da verdade, sem apresentar a verdade pronta";"";"";"";""
"La philosophie comme thérapie de l’âme";"André-Jean Voelke";"Estudos da filosofia do período helenístico. 'Terapia da alma' não compreendida pela atual moda de filosofia clínica.";"";"";"";""
"La philosophie, théorie ou manière de vivre?";"Juliusz Doma?ski";"Estudo sobre a filosofia como formação de um indivíduo integral.";"";"";"";""
"O Evangelho Como Me Foi Revelado";"Maria Valtorta";"Autora não tinha nenhuma instrução escolar. ela recebe, em revelação, a narrativa da vida de Cristo por ele mesmo. no início o Vaticano tentou negar, mas, após pesquisas, verificaram que havia, pelo menos, dez mil indicações precisas de ordem geográfica, geológica, botânica, cultural etc. algo que a autora jamais teria erudição suficiente para adquirir.";"";"";"";""
"Inferno";"August Strindberg";"Autor se meteu com seitas teosóficas ficando "semi-doido", mas, depois, ao contar a história da sua loucura, ele consegue recompor a unidade do pensamento.";"";"";"";""
"Inferno";"August Strindberg";"Praticamente na totalidade dos casos, os traumas de experiências interiores induzidas por guias espirituais malignos acabam se transformando em literatura mistificatória, que, aludindo aos acontecimentos de maneira velada e encobrindo-os de uma aura simbólica atraente e autolisonjeira, só serve para deixar o público naquele estado de dúvida temerosa que logo se transforma em atração e vulnerabilidade. Com a exceção provavelmente única de August Strindberg, que denunciou corajosamente o mistifório teosófico que o levara quase à demência, os intelectuais amedrontados por pseudogurus acabam por virar discretos apologistas de quem os atormenta.";"";"";"";""
"Ordem e História";"Eric Voegelin";"O que é a 'História', seus aspectos gerais e a discussão do seu sentido.";"";"";"";""
"Currency Wars: The Making of the Next Global Crisis";"James Rickards";"Análise da crise mundial do ponto de vista econômico, embora ele ache que a crise eminente será ruim para o governo americano, o que pode não ser verdade.";"";"";"";""
"For a New Political Economy";"Bernard Lonergan";"Um esforço gigantesco para re-equacionar a economia em termos compatíveis com a democracia, em reposta as tendências globalizantes surgidas na década de 30.";"";"";"";""
"Memorias Para Servir A La Historia Del Jacobinismo";"Augustin Barruel";"Clássico sobre o assunto dos Illuminati.";"";"";"";""
"La face cachee de l’histoire moderne";"Jean Lombard Coeurderoy";"Clássico sobre o assunto dos Illuminati.";"";"";"";""
"René Guénon : Une politique de l’esprit";"David Bisson";"Resumo dos herdeiros de Guénon.";"";"";"";""
"René Guénon : Une politique de l’esprit";"David Bisson";"Um dos melhores livros sobre Guénon, mas o autor esforça-se para enquadrar Guénon nas escolas de pensamento ocidentais.";"";"";"";""
"Tractatus de Signis: The Semiotic of John Poinsot";"John Poinsot";"Tratado de símbolos de João de São Tomás. é uma raridade.";"";"";"";""
"Living Machines: Bauhaus Architecture as Sexual Ideology";"E. Michael Jones";"Mostra que o conceito da conjuntos habitacionais são uma sementeira de crimes, drogas, prostituição e que atinge diretamente a família. Esse tipo de arquitetura é usado como um elemento da estratégia revolucionária.";"";"";"";""
"American Betrayal: The Secret Assault on Our Nation’s Character";"Diana West";"História da atuação da KGB nos Estados Unidos.";"";"";"";""
"American Betrayal: The Secret Assault on Our Nation’s Character";"Diana West";"Indispensável. leitura obrigatória. para adquirir a verdadeira perspectiva histórica de como as coisas aconteceram nos Estados Unidos.";"";"";"";""
"Science Set Free: 10 Paths to New Discovery";"Rupert Sheldrake";"Mostra uma série de convicções que foram se sedimentando na segunda realidade (discurso) da ciência e que, agora, impedem os cientistas de entender certas coisas. aquilo que você acredita que já sabe torna-se obstáculo para que você saiba alguma coisa a mais.";"";"";"";""
"Os Bruzundangas";"Lima Barreto";"Livro obrigatório.";"";"";"";""
"The Breaking Point: Hemingway, Dos Passos, and the Murder of Jose Robles";"Stephen Koch";"Registro de um caso da infiltração comunista na cultura americana.";"";"";"";""
"Homage to Catalonia";"George Orwell";"Descreve como o partido comunista queria prender e matar todas as correntes que não eram propriamente comunista, na guerra da república espanhola.";"";"";"";""
"O Escravismo Colonial";"Jacob Gorender";"Melhor livro sobre escravidão no Brasil. mostra que a escravidão não era um elemento do "feudalismo" brasileiro, mas era uma espécie de mercantilismo escravagista. Autor é um esquerdista de uma época que havia esquerdistas inteligentes.";"";"";"";""
"Guénon ou le renversement des clartés. Influence d’un métaphysicien sur la vie littéraire et intellectuelle française (1920-1970),";"Xavier Accart";"Sobre a influência de Guénon na França. todos os autores que o leram e foram profundamente influenciados por ele. não escapa de citar nenhum autor. de longe, Guénon foi o escritor mais influente da França.";"";"";"";""
"Of the Lawes of Ecclesiastical Politie";"Richard Hooker";"Possui uma descrição maravilhosa sobre o espiríto revolucionário, analisando a mente dos revolucionários puritanos na Inglaterra. os puritanos eram realmente revolucionários, embora tenham construído uma sociedade que não fosse totalitária na América. O motivo disso era a total ausência de outro tipo de sociedade concorrente.";"";"";"";""
"L’inquisizione";"Agostino Borromeo";"Relatório feito a pedido do Papa João Paulo II. foram reunidos os maiores historiadores da Inquisição do mundo. mostra que a Inquisição foi um passo enorme para a história dos Direitos Humanos, pois ela instituiu a investigação que as autoridades civis não faziam.";"";"";"";""
"Eucharistic Miracles";"Joan Carroll Cruz";"Milagres acontecidos durante a eucaristia.";"";"";"";""
"Penser avec Aristote";"Vários Autores";"Livro de um congresso realizado em 1991 na Unesco. contêm oitenta e oito trabalhos de estudiosos que dão idéia do estado da arte sobre os estudos de Aristóteles.";"";"";"";""
"The Closing of the American Mind";"Alan Bloom";"Entre os anos 80 e 90 do século passado, muitos filósofos e cientistas começaram a se perguntar, angustiados, que raio de futuro poderia ter ainda a  nossa civilização se nela viessem a predominar as correntes de pensamento pós-modernistas, relativistas e desconstrucionistas, que contestavam a autoridade da ciência e chegavam ao extremo de negar a existência de qualquer verdade objetiva, consagrando em seu lugar a onipotência soberana dos slogans e chavões revolucionários – a “vontade de poder” em estado puro e cínico.";"";"";"";""
"Tenured Radicals";"Roger Kimball";"Entre os anos 80 e 90 do século passado, muitos filósofos e cientistas começaram a se perguntar, angustiados, que raio de futuro poderia ter ainda a  nossa civilização se nela viessem a predominar as correntes de pensamento pós-modernistas, relativistas e desconstrucionistas, que contestavam a autoridade da ciência e chegavam ao extremo de negar a existência de qualquer verdade objetiva, consagrando em seu lugar a onipotência soberana dos slogans e chavões revolucionários – a “vontade de poder” em estado puro e cínico.";"";"";"";""
"Higher Superstition: The Academic Left and its Quarrels with Science";"Norman LevittPaul R. Gross";"Entre os anos 80 e 90 do século passado, muitos filósofos e cientistas começaram a se perguntar, angustiados, que raio de futuro poderia ter ainda a  nossa civilização se nela viessem a predominar as correntes de pensamento pós-modernistas, relativistas e desconstrucionistas, que contestavam a autoridade da ciência e chegavam ao extremo de negar a existência de qualquer verdade objetiva, consagrando em seu lugar a onipotência soberana dos slogans e chavões revolucionários – a “vontade de poder” em estado puro e cínico.";"";"";"";""
"Uncommon Sense: The Heretical Nature of Science";"Alan Cromer";"Entre os anos 80 e 90 do século passado, muitos filósofos e cientistas começaram a se perguntar, angustiados, que raio de futuro poderia ter ainda a  nossa civilização se nela viessem a predominar as correntes de pensamento pós-modernistas, relativistas e desconstrucionistas, que contestavam a autoridade da ciência e chegavam ao extremo de negar a existência de qualquer verdade objetiva, consagrando em seu lugar a onipotência soberana dos slogans e chavões revolucionários – a “vontade de poder” em estado puro e cínico.";"";"";"";""
"Changing Order";"Harry Collins";"Afirma que a reprodução exata de qualquer experimento científico é tecnicamente impossível.";"";"";"";""
"Artificial Experts: Social Knowledge and Intelligent Machines.";"Harry Collins";"Afirma que a reprodução exata de qualquer experimento científico é tecnicamente impossível.";"";"";"";""
"The Road to Terror: Stalin and the Self-Destruction of the Bolsheviks";"J. Arch GettyOleg V. Naumov";"Para estudar e se prevenir do revisionismo histórico de Stalin. Documentos traduzidos das ordens dadas por Stalin.";"";"";"";""
"Stalin’s Curse: Battling for Communism in War and Cold War";"Robert Gellately";"Para estudar e se prevenir do revisionismo histórico de Stalin. Também baseado nos arquivos de Moscou.";"";"";"";""
"From Caligari to Hitler: A Psychological History of the German Film";"Siegfried Kracauer";"Livro notável sobre história do cinema alemão, embora a tese parece estar errada.";"";"";"";""
"Histoire de Vichy";"Robert Aron";"Como a França caiu na 2ª Guerra Mundial.";"";"";"";""
"Our Final Invention: Artificial Intelligence and the End of the Human Era";"James Barrat";"Descreve uma situação catastrófica, na qual os computadores, dentro em breve, escaparão de todo controle humano.";"";"";"";""
"Leibniz, introduction à sa philosophie";"Yvon Belaval";"Recomendável como interpretação da filosofia de Leibniz.";"";"";"";""
"L’ère de l’individu";"Alain Renaut";"Recomendável como interpretação da filosofia de Leibniz. Não é só sobre Leibniz, mas possui observações importantes.";"";"";"";""
"Leibniz: Dynamique et métaphysique";"Martial Gueroult";"Recomendável como interpretação da filosofia de Leibniz. Autor tentar fazer a mesma coisa que fez com Descartes, mas não dá tão certo. ainda assim, um grande livro.";"";"";"";""
"The Dream Workbook";"Robert Langs";"Nem sempre é bom interpretar os sonhos, mas esse é um dos melhores livros sobre esse assunto. Este é um livro de exercícios sobre os sonhos.";"";"";"";""
"The Deeper Intelligence";"Andrew M. Hodges";"Continua o trabalho de Robert Langs. Um livro de exercícios sobre os sonhos.";"";"";"";""
"Le livre noir de la Revolution francaise";"J. P. Brancourt";"Reúne vinte historiadores mostrando que a revolução francesa não foi como se conta nas escolas.";"";"";"";""
"The Ghost in the Machine";"Arthur Koestler";"Livro que enterrou o behaviorismo de uma vez por todas.";"";"";"";""
"Você Não É Tão Esperto Quanto Pensa";"David McRaney";"Mostra que muitas das nossas memórias são totalmente inventadas. muitas das nossas certezas de que conhecemos aquilo que conhecemos é, na verdade, incerta na maior parte dos casos. em suma, a burrice e a estupidez sempre acompanham o ser humano.";"";"";"";""
"Depoimento";"Carlos Lacerda";"Muitas informações importantes sobre o que aconteceu em 64 do ponto de vista de um apoiador inicial que depois tornou-se um adversário do regime militar.";"";"";"";""
"Man’s Unconquerable Mind";"Gilbert Highet";"Livro muito importante sobre a história da educação.";"";"";"";""
"Hegel secret : recherches sur les sources cachées de la pensée de Hegel";"Jacques D'Hondt";"Hegel não era muito honesto intelectualmentee e deu uma ajeitada maçônica nas próprias idéias.";"";"";"";""
"Hegel secret : recherches sur les sources cachées de la pensée de Hegel";"Jacques D'Hondt";"Mas onde há safadeza intelectual há também, inseparavelmente, alguma forma mais grosseira, mais material de desonestidade: pesquisas recentes demonstraram que Hegel, que se declarava fiel protestante e nunca foi membro de qualquer grupo esotérico ou sociedade secreta, recebia no entanto dinheiro de agremiações maçônicas interessadas em promover a idéia de uma Religião de Estado para se substituir à Igreja cristã (católica ou reformada).";"";"";"";""
"A Dictionary of Literary Terms";"J. A. Cuddon";"Ajuda a entender os trabalhos críticos de literatura.";"";"";"";""
"The Intellectual History of Europe";"Friedrich Heer";"A contribuição das culturas indígenas ao catolicismo latino-americano foi irrisória em comparação com o oceano de símbolos, mitos e formas artísticas do paganismo europeu que a Igreja absorveu e transmutou.";"";"";"";""
"The Intellectual History of Europe";"Friedrich Heer";"Uma visão do mesmo tipo que a visão de Carpeaux, na qual todos os fatores estão interlaçados, sem nenhuma conclusão. totalmente aberto a complexidade da realidade.";"";"";"";""
"The Intellectual History of Europe";"Friedrich Heer";"Mostra que todas as heresias que pareciam ter sido superadas ao longo do tempo, continuam existindo nos mesmos lugares onde surgiram, até mesmo hoje em dia.";"";"";"";""
"The Intellectual History of Europe";"Friedrich Heer";"Os símbolos pagãos que continuam existindo até hoje, tornaram-se incompreensíveis para o habitante da civilização urbana.";"";"";"";""
"A Formação do Estilo pela Assimilação dos Autores";"Antônio Albalat";"Muitos escritores brasileiros utilizaram essa obra para o seu treinamento.";"";"";"";""
"The Spanish Inquisition: A Historical Revision";"Henry Kamen";"A inquisição espanhola mandou executar, no total, não mais de 20 mil pessoas em quatro séculos, isto é, em média, quatro por ano.";"";"";"";""
"The Spanish Inquisition: A Historical Revision";"Henry Kamen";"Revisionismo da Inquisição Espanhola baseada em novas pesquisas. A segunda edição é a mais indicada.";"";"";"";""
"The Spanish Inquisition: A Historical Revision";"Henry Kamen";"Livro muito importante.";"";"";"";""
"Os Prolegômenos Ou Filosofia Social";"Ibn Khaldun";"Historiador que junta todos os pontos de vista: econômico, sociológico, político, psicológico, religioso etc. essa obra em 3 volumes é um prefácio de uma outra obra em 40 volumes.";"";"";"";""
"Dionysos Rising: The Birth of Cultural Revolution Out of the Spirit of Music";"E. Michael Jones";"Para ter uma idéia do efeito devastador que a escola de Viena teve ao longo das décadas. sobretudo com Schönberg.";"";"";"";""
"Rhythm, Riots and Revolution: An Analysis of the Communist Use of Music";"David A Noebel";"Mostra os detalhes da influência soviética na música. o efeito sócio-cultural das mudanças foi todo calculado e funcionou muito bem. livro muito bem documentado.";"";"";"";""
"Ancient Beliefs and Modern Superstitions";"Martin Lings";"Na antiguidade a percepção e a intuição eram usadas muito melhor. conhecimentos espirituais fundamentais foram perdidos.";"";"";"";""
"Ancient Wisdom and Modern Misconceptions: A Critique of Contemporary Scientism";"Wolfgang Smith";"Na antiguidade a percepção e a intuição eram usadas muito melhor. conhecimentos espirituais fundamentais foram perdidos.";"";"";"";""
"Abstração e Natureza";"Wilhelm Worringer";"Observa que uma arte voltada a representar a natureza como um objeto de beleza, só aparece dentro das cidades. antes disso a arte era sempre esquemática e abstratista que permitisse recuar para um mundo que a inteligência humana poderia dominar.";"";"";"";""
"Frederick the Second, 1194-1250";"Ernst Kantorowicz";"Exemplo de obra de história.";"";"";"";""
"Introduction à la philosophie de Kant";"Lucien Goldmann";"O autor, marxista, escreveu: "a maior parte dos especialistas, até hoje, não viram em Kant senão um puro teórico do conhecimento, no máximo um filósofo sistemático dos valores que exprimiu, em certas ocasiões, sua opinião sobre a Revolução Francesa, a Paz Eterna, a Sociedade Cosmopolita etc, mas, para o qual, essas questões representavam problemas subordinados, à margem da sua atividade filosófica." Apesar das limitações da análise marxista, o autor, acertadamente, empreende a idéia de que toda a filosofia de Kant gira em torno da idéia de "comunidade humana". O livro não explora essa tese em todas as suas implicações.";"";"";"";""
"Nature humaine et Révolution française";"Xavier Martin";"Esse grande historiador, diz: "Em maio de 1803, quando da elaboração do código civil dos franceses, um orador, na intenção de justificar a concessão legal de uma faculdade sucessoral de dispor seus bens entre irmãos, diz o seguinte: 'que o irmão, incapaz de amar seu irmão, sinta, no seu coração perdido, que é preciso que seu ódio não apareça, os seus cuidados, comandados pelas conveniências, se tornarão para ele um hábito e o elevarão, por graus e, por assim dizer, sem que ele o sabia, em direção à amizade ' ". Esse é o mesmo jogo de Kant: o entrechoque dos interesses individuais antagônicos, leva os indivíduos a criar acordos entre eles, sem que eles mesmos percebam. a ordem legal surge da desordem emocional dos indivíduos.";"";"";"";""
"A Arte da Memória";"Frances Yates";"Explica a técnica de memorização dos gregos, romanos e medievais.";"";"";"";""
"A Vida é Traição";"Luiz Cezar de Araújo";"Luiz Cezar de Araújo, autor dos cinco contos do volume "A Vida É Traição" (Curitiba, Danúbio, 2014), é um escritor que sabe escrever -- coisa cada vez mais rara no Brasil de hoje.";"";"";"";""
"On Living Simply: The Golden Voice of John Chrysostom";"Robert Van de Weyer";"São João Crisóstomo diz no século IV: "Deveremos buscar os reis e príncipes para concertar as desigualdades entre os ricos e pobres? Deveremos exigir que os soldados tomem o ouro dos ricos para distribuir entre os seus próximos destituídos? Deveremos implorar ao imperador para que crie um imposto para os ricos, tão grande que os reduza ao nível dos pobres? A igualdade imposta pela força não produziria nada e faria muito mal. Aqueles que possuem corações cruéis e mentes astutas logo encontrariam um modo de enriquecer novamente."";"Olavo de Carvalho";"True OutSpeak";"2012-10-10";"2190"
"Técnica do Golpe de Estado";"Curzio Malaparte";"Ser "contra" ou "a favor" de uma intervenção militar não é algo que deva ser explicitamente pregado. Esse livro serve para entender o que é um golpe de estado.";"";"";"";""
"Berlin: The Downfall 1945";"Antony Beevor";"Os comunistas inventaram o uso do estupro como arma de guerra psicológica, ao invadir a Alemanha, cultuaram como heróis e gurus máximos pelo menos três estupradores, Stálin, Mao Dzedong e Fidel Castro";"";"";"";""
"The Inquisition";"Edward Peters";"Livro muito importante.";"";"";"";""
"The Inquisition";"Edward Peters";"Autor é um dos historiadores revisionistas cujo trabalho tem servido para demolir o mito e apresentar a verdadeira história da Inquisição. Descreve a visão bastante criativa de  que os "verdadeiros cristãos de pensamento livre havia operado fora das estruturas eclesiásticas por séculos, sendo perseguidos pela Igreja, até que, finalmente, teriam se transformado nos protestantes do século XVI".";"";"";"";""
"História da Origem e Estabelecimento da Inquisição em Portugal";"Alexandre Herculano";"[A inquisição] instaurada oficialmente em 1229, nasceu débil e desenvolveu-se gradual e lentamente.";"";"";"";""
"A Inquisição";"G. TestasJ. Testas";"A Inquisição examinava apenas livros de interesse teológico direto, que nada poderiam acrescentar ao desenvolvimento da ciência moderna.";"";"";"";""
"La Cosmologie de Giordano Bruno";"Paul-Henri Michel";"Giordano Bruno desprezava a nova mentalidade matemática, e todos os cientistas matematizantes, de Galileu a Descartes, mostraram a maior indiferença pela sua obra, cujo maior mérito é justamente o de ter antecipado muito do que hoje podemos dizer contra a ciência moderna.";"";"";"";""
"Antropologia Estrutural";"Claude Lévi-Strauss";"Giordano Bruno foi condenado por feitiçaria, que na época era crime. Aos que julguem um absurdo preconceito de eras pretéritas imputar à feitiçaria, de modo geral, qualquer caráter criminoso, recomendo a leitura do ensaio "O Feiticeiro e a sua Magia", presente nesta obra, sobre a realidade das mortes por enfeitiçamento.";"";"";"";""
"Giordano Bruno e o Mistério da Embaixada";"John Bossy";"A pesquisa histórica mais recente revelou que Giordano Bruno esteve muito provavelmente envolvido em atividades de espionagem contra a Igreja Católica.";"";"";"";""
"Galileu Herético";"Pietro Redondi";"O processo inquisitorial de Galileu foi uma pizza, uma farsa concebida pelo Papa - padrinho de Galileu - para que seu protegido se livrasse de um grupo de inquisitores fanáticos mediante uma simples declaração oral sem efeitos práticos, após a qual ele pôde continuar divulgando suas idéias sem que ninguém voltasse a incomodá-lo.";"";"";"";""
"A Cultura das Cidades";"Lewis Mumford";""A Idade Média foi denegrida, no início da Renascença, por vícios que realmente pertenciam aos seus detratores. a História oferece muitos exemplos de 'censura transferida' ... Essa impressão sobre a Idade Média é parcialmente um produto ods 'Romances Góticos' do século dezoito, com seus quadros sombrios de câmaras de tortura, teias de aranha, mistério e desvario"";"";"";"";""
"Diálogos sobre la Física Atómica";"Werner Heisenberg";"Que ninguém confunda, levado pela coincidência vocabular, o indeterminismo epicúreo com o de Planck e Heisenberg. Este se opõe -- logicamente, ou dialeticamente, ou complementarmente, como queiram -- a um princípio real e concreto, que é o determinismo mecanicista, e não a um “vazio” que tornaria o indeterminismo perfeitamente redundante [...] um dos mais belos livros do século.";"";"";"";""
"Princípios de Psicologia Topológica";"Kurt Lewin";"Fala algo sobre o "espaço vital": limites do poder do sujeito";"";"";"";""
"A demolição do homem : crítica à falsa religião do progresso";"Konrad Lorenz";"O embotamento completo da intuição moral, substituída por uma retórica sofística de um artificialismo alucinante, é diagnosticada como uma forma de degenerescência biológica, que, apagando da memória humana registros de valores aprendidos ao longo da evolução animal, anuncia o começo da demolição da espécie humana.";"";"";"";""
"Lavagem Cerebral. Menticídio: O Rapto do Espírito";"Joost A. M. Merloo";"É impossível imaginar o que teria sido da propaganda comunista sem os reflexos condicionados e sem a lavagem cerebral inventada pelos chineses.";"";"";"";""
"A Doutrinação";"Olivier Reboul";"É impossível imaginar o que teria sido da propaganda comunista sem os reflexos condicionados e sem a lavagem cerebral inventada pelos chineses.";"";"";"";""
"Guerra Psicológica";"Paul M. A. Linebarger";"O uso maciço da guerra psicológica no desenrolar dos dois conflitos mundiais e dezenas de conflitos locais e revoluções.";"";"";"";""
"Modificação do Comportamento e Sociedade Controlada";"Robert L. Geiser";"O controle do imaginário e a “modificação de comportamento” utilizados pelos governos ocidentais e grandes empreendimentos capitalistas.";"";"";"";""
"Historia Universal de las Sectas y Sociedades Secretas";"Jean-Charles Pichon";"Um dos poucos historiadores que levaram a sério este fenômeno de seriedade trágica, na escravidão mental generalizada, denunciava, em 1969, “o advento de um sistema político  baseado na impostura em grau muito maior do que todos os que existiram até o momento”.";"";"";"";""
"Regresso ao Admirável Mundo Novo";"Aldous Huxley";"Não é uma ficção, mas uma reportagem: informava, com provas cabais, que as técnicas anunciadas no livro anterior já estavam prontas e em vias de aplicação para fins políticos. Que, em resumo, a humanidade já estava com um pé dentro do Admirável Mundo Novo.";"";"";"";""
"The Battle for the Mind";"William Sargant";"Ao examinar prisioneiros de campos de concentração chineses libertados após a Guerra da Coréia. Eles tinham sofrido lavagem cerebral “clássica” e muitos estavam completamente neuróticos. Sargant descobriu que podia produzir ab-reação simplesmente sugerindo ao paciente, durante hipnose, um evento traumático qualquer, mesmo remotamente análogo ao que se havia pas- sado. uma vez desperto, o paciente se recordava dos terríveis sofrimentos sugeridos e, tomando-os como reais, tinha sua catarse e saia curado.";"";"";"";""
"A Possessão da Mente. Uma Fisiologia da Possessão, do Misticismo e da Cura pela Fé";"William Sargant";"Ao examinar prisioneiros de campos de concentração chineses libertados após a Guerra da Coréia. Eles tinham sofrido lavagem cerebral “clássica” e muitos estavam completamente neuróticos. Sargant descobriu que podia produzir ab-reação simplesmente sugerindo ao paciente, durante hipnose, um evento traumático qualquer, mesmo remotamente análogo ao que se havia pas- sado. uma vez desperto, o paciente se recordava dos terríveis sofrimentos sugeridos e, tomando-os como reais, tinha sua catarse e saia curado.";"";"";"";""
"A Handbook of Artificial Intelligence";"Avron BarrPaul R. Cohen";"Demonstrou que é possível produzir artificialmente um quadro paranóico em sujeitos normais, simplesmente submetendo-os a um fluxo de  informações que os deixem num leve estado de alerta contra o risco de situações humilhantes.";"";"";"";""
"Les Phénomènes Mistiques Distingués de leurs Contrafaçons Humaines et Diaboliques";"Albert Farges";"Sobre o discernimento dos espíritos.";"";"";"";""
"The Spiritual Legacy of the American Indian";"Joseph Epes Brown";"Muitas tribos indígenas têm, entre suas tradições, uma autêntica ciência do “discernimento dos espíritos”, que as coloca, espiritualmente, muito acima do homem branco médio.";"";"";"";""
